北京-海淀区,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC447375014J00081405212,JAVA大数据开发工程师定岗生,5.9K-11K
北京-宣武区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492512,初级java软件工程师,5.9K-11.8K
北京-海淀区,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC447375014J00091379712,java开发初级工程师,5.9K-11K
北京-朝阳区,本科,3-5年,"五险一金,年底双薪,绩效奖金,股票期权,加班补助",CC383625322J00107235413,闪购-数据研发组-“新零售”分析平台Java专家,薪资面议
北京-朝阳区,本科,5-10年,"五险一金,绩效奖金,股票期权,加班补助,带薪年假",CC383625322J00065788613,闪购事业部-Java开发TeamLeader,薪资面议
北京-东城区,大专,1-3年,"周末双休,带薪年假,节日福利,员工旅游",CC293360815J00102804514,Java开发工程师（北京）,6K-10K
北京,本科,3-5年,"节日福利,带薪年假,五险一金,周末双休,年底双薪",CC120179637J00099965615,java开发工程师,12K-15K
北京,本科,5-10年,,CC000127917J00243360005,Y项目事业部-Java开发专场职位-RY&CH,薪资面议
北京,本科,3-5年,,CC000127917J00248714505,高德-大数据开发 and Java开发,薪资面议
北京-西城区,本科,3-5年,"五险一金,绩效奖金,交通补助,采暖补贴,带薪年假",CC403315318J90250974000,Java开发工程师（支付背景）,薪资面议
北京-海淀区,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC447375014J00079865312,java软件工程师与人工智能开发委培,5.9K-11K
北京,大专,不限,"住房补贴,五险一金,周末双休,带薪年假,房补",CZ447375010J00057108112,java开发工程师签约实习生,7K-13K
北京,本科,3-5年,"免息房贷,每年多次调薪,绩效奖金,定期体检,五险一金",CC602273321J00109184213,后端开发工程师（Java）（智慧教育）,15K-20K
北京,本科,3-5年,"弹性工作,试用期全额,公司重点项目,通讯补助",CC602273321J00107931613,集团总部-java开发工程师（硅谷研发中心）,20K-30K
北京,本科,3-5年,,CC403315318J90250955000,JAVA开发工程师（清结算/金融能力/支付工具/商户）,薪资面议
北京,本科,3-5年,,CC403315318J90250943000,JAVA开发工程师（研发中心）,薪资面议
北京-丰台区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096497012,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京,本科,1-3年,"周末双休,五险一金,绩效奖金,每年多次调薪,带薪年假",CC400933930J00134887202,JAVA开发工程师,10K-20K
北京,大专,3-5年,"五险一金,交通补助,餐补,通讯补助,带薪年假",CC405908185J90250391000,JAVA高级开发工程师,25K-50K
北京,大专,3-5年,"五险一金,绩效奖金,餐补,通讯补助,带薪年假",CC539999980J00097497912,中级Java软件工程师(J15089),10K-15K
北京,本科,不限,"节日福利,五险一金,交通补助,餐补,带薪年假",CC120160395J90270680000,java软件工程师-xu,6K-12K
北京-石景山区,本科,3-5年,"五险一金,餐补,通讯补助,带薪年假,定期体检",CC120839499J00104617912,java开发工程师,10K-15K
北京,本科,不限,"五险一金,周末双休,全勤奖,节日福利",CC477326388J00229128207,中级Java工程师-OA SaaS,30K-50K
北京,大专,3-5年,"节日福利,带薪年假,五险一金,年底双薪,大牛带队",CC120179637J00102664315,java,10K-15K
北京,本科,5-10年,"五险一金,带薪年假,弹性工作,补充医疗保险,定期体检",CC139131348J00070688313,java开发工程师,15K-25K
北京,本科,3-5年,,CC000127917J00232221205,阿里文学-java高级研发工程师-服务端方向,薪资面议
北京,大专,3-5年,"节日福利,带薪年假,五险一金,年底双薪,大牛带队",CC120179637J00102769915,java开发   电话面试,10K-15K
北京,本科,3-5年,"五险一金,绩效奖金,餐补,带薪年假,定期体检",CC120160395J90272839000,高级java工程师,10K-15K
北京,本科,3-5年,"五险一金,绩效奖金,餐补,带薪年假,定期体检",CC120160395J90271677000,JAVA工程师,8K-12K
北京,大专,5-10年,"五险一金,餐补,定期体检,员工旅游,节日福利",CC320236411J00046551315,高级java开发工程师（石景山办公）,20K-25K
北京-石景山区,本科,3-5年,"弹性工作,不加班,节日福利,每年多次调薪,五险一金",CC319759519J00044749009,java开发,10K-15K
北京,本科,3-5年,"每年多次调薪,五险一金,餐补,带薪年假,定期体检",CC121044662J90250019000,高级软件开发工程师Java,15K-20K
北京,本科,3-5年,"节日福利,五险一金,带薪年假,健身俱乐部,周末双休",CC138718439J00102474615,18数字化-Java开发工程师(J13837),15K-30K
北京-东城区,本科,5-10年,"五险一金,绩效奖金,年终分红,餐补,带薪年假",CC478372819J00129420011,java软件工程师,20K-30K
北京,本科,3-5年,,CC467429817J00049021114,Java开发工程师(000366),15K-30K
北京,本科,无经验,"节日福利,餐补,周末双休",CC120160395J00090211315,Java开发-实习生,2K-3K
北京,本科,3-5年,"五险一金,周末双休,公司重点项目,节日福利",CC365833430J00102406415,web中高级java,10K-15K
北京,本科,无经验,,CC120143601J90285463000,Java实习生,2K-4K
北京-西城区,本科,1-3年,"五险一金,绩效奖金,交通补助,带薪年假,弹性工作",CC270887114J90250568000,java软件开发工程师,6K-8K
北京,本科,5-10年,,CC246362737J00084341213,高级java开发工程师(000690),20K-30K
北京-西城区,本科,不限,"每年多次调薪,五险一金,绩效奖金,加班补助,带薪年假",CC120160395J90272565000,java开发工程师,6K-12K
北京-海淀区,本科,3-5年,"五险一金,全勤奖,餐补,通讯补助,带薪年假",CC120350020J90250511000,中级Java工程师,10K-15K
北京,不限,5-10年,,CC446239825J00111808913,Java、jiawa、zhawa、扎瓦语言代码工程师,6K-8K
北京,本科,5-10年,"五险一金,周末双休,交通补助,餐补,弹性工作",CC241756933J00104120912,java开发（智慧决策6）,25K-40K
北京-西城区,本科,无经验,,CC000989392J90000001000,Java开发工程师,校招
北京,不限,无经验,"五险一金,年底双薪,绩效奖金,通讯补助",CC134503487J90250749000,java开发实习生（五险一金+双休）,4K-6K
北京,大专,3-5年,,CC596626722J00102454115,java开发 急,8K-10K
北京-海淀区,本科,3-5年,"节日福利,周末双休,五险一金,绩效奖金,带薪年假",CC120571992J90250099000,Java 高级 /中级 开发工程师,9K-18K
北京,本科,5-10年,"五险一金,年底双薪,绩效奖金,带薪年假,补充医疗保险",CC156263724J90260300000,高级Java开发工程师,20K-30K
北京,大专,5-10年,"五险一金,周末双休,交通补助,餐补,通讯补助",CC311289936J00068674309,中级/高级java工程师,18K-36K
北京-海淀区,本科,无经验,,CC000949474J90000001000,JAVA开发工程师,校招
北京-朝阳区,本科,无经验,,CC000938675J90000012000,Java开发工程师,校招
北京-海淀区,硕士,5-10年,"五险一金,通讯补助,带薪年假,餐补,定期体检",CC144276769J00057846813,Java高级研发工程师,10K-20K
北京,本科,3-5年,"股票期权,通讯补助,带薪年假,弹性工作,节日福利",CC544677324J00092704305,Java开发（北京）,15K-30K
北京,本科,1-3年,"五险一金,年底双薪,定期体检,节日福利,餐补",CC232405817J00104263009,java开发工程师（LT1zm）,7.5K-15K
北京,硕士,不限,"五险一金,年底双薪,绩效奖金,交通补助,餐补",CC000461452J90252408000,JAVA开发工程师（称重校园招聘）,15K-18K
北京-昌平区,本科,1-3年,"节日福利,五险一金,年底双薪,绩效奖金,通讯补助",CC142331073J90251197000,软件开发工程师（JAVA）,12K-20K
北京,本科,5-10年,"五险一金,绩效奖金,项目奖金,每年多次调薪,全勤奖",CC120359452J90259119000,总工程师（java）,30K-60K
北京,本科,1-3年,"节日福利,五险一金,年底双薪,绩效奖金,交通补助",CC142331073J90251152000,软件开发工程师（JAVA）,8.5K-16K
北京,本科,3-5年,"五险一金,绩效奖金,项目奖金,每年多次调薪,晋升空间",CC120359452J90259005000,技术总监（java）,15K-30K
北京-朝阳区,本科,无经验,,CC000928615J90000016000,java工程师（3人）,校招
北京,本科,无经验,,CC000930078J90000005000,JAVA工程师,校招
北京,,无经验,,CC000926504J90000081000,Java开发工程师,校招
北京,本科,无经验,,CC000911631J90000056000,Java研发工程师,校招
北京-西城区,本科,3-5年,"节日福利,定期体检,补充医疗保险,带薪年假,五险一金",CC508620126J00215084505,高级Java开发工程师（熟悉python优先）,薪资面议
北京-海淀区,本科,5-10年,"五险一金,绩效奖金,带薪年假,节日福利",CC462108386J00117359611,高级java工程师,15K-25K
北京,本科,5-10年,"五险一金,全勤奖,交通补助,餐补,通讯补助",CC256351234J00103517112,Java开发工程师,20K-30K
北京-昌平区,本科,5-10年,"节日福利,五险一金,年底双薪,绩效奖金,通讯补助",CC142331073J90251172000,软件开发高级工程师（JAVA）,15K-30K
北京-海淀区,本科,不限,"五险一金,绩效奖金,交通补助,餐补,通讯补助",CC120490943J90251723000,软件开发工程师Java,6K-12K
北京,本科,3-5年,"五险一金,绩效奖金,项目奖金,每年多次调薪,晋升空间",CC120359452J00083659214,高级Java开发工程师(AICC),15K-30K
北京,本科,无经验,,CC000915080J90000043000,Java后端开发工程师,校招
北京,本科,无经验,,CC000898298J90000007000,Java实习工程师,校招
北京-朝阳区,本科,无经验,,CC000898608J90000002000,Java研发工程师,校招
北京-海淀区,本科,无经验,,CC000892449J90000002000,研发工程师-大数据、Java、Php、Pathon,校招
北京,本科,无经验,,CC000883294J90000007000,Java工程师,校招
北京,不限,不限,"补充医疗保险,餐补,定期体检,节日福利,弹性工作",CC652495021J00097541512,高级java工程师,25K-35K
北京,本科,3-5年,"五险一金,年底双薪,餐补,弹性工作,带薪年假",CC120090570J00107415413,中高级java开发工程师（互联网政务事业部）,15K-20K
北京,本科,3-5年,,CC120090570J00107392713,高级java开发工程师（数字财政产品中心）,15K-20K
北京,本科,3-5年,,CC120090570J00107406813,高级JAVA开发工程师（平台技术部）,20K-30K
北京,本科,5-10年,"五险一金,周末双休,交通补助,餐补,弹性工作",CC241756933J00104121212,java技术专家（智慧决策）,30K-50K
北京-海淀区,本科,3-5年,"五险一金,绩效奖金,餐补,通讯补助,带薪年假",CC539999980J00103910112,java工程师,10K-15K
北京-朝阳区,本科,5-10年,"五险一金,年底双薪,绩效奖金,带薪年假,补充医疗保险",CC156263724J90268294000,高级java开发工程师,15K-25K
北京,,无经验,,CC000861558J90000052000,JAVA开发工程师-产品中心,校招
北京,本科,无经验,,CC000714728J90000053000,JAVA研发工程师（北京、天津）,校招
北京,,无经验,,CC000796385J90000807000,JAVA开发岗,校招
北京,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC431422936J90253343000,java+大数据开发签约助理,5.9K-11.8K
北京-朝阳区,本科,3-5年,,CC557995082J00137853906,JAVA资深/高级研发工程师20000-30000元/月,20K-30K
北京,本科,3-5年,"周末双休,五险一金,餐补,带薪年假,弹性工作",CC156733429J00030758315,java高级开发工程师,15K-20K
北京-朝阳区,本科,3-5年,"周末双休,五险一金,定期体检,带薪年假,节日福利",CC268498830J00043363813,Java项目经理,20K-30K
北京,本科,5-10年,"年底双薪,五险一金,餐补,通讯补助,带薪年假",CC120160395J00072107615,java高级工程师[北京],10K-20K
北京,本科,无经验,,CC000876553J90000023000,JavaScript研发工程师,校招
北京,本科,无经验,,CC000876553J90000024000,JavaScript研发工程师实习生,校招
北京-海淀区,本科,无经验,,CC000153061J90000004000,java开发工程师,校招
北京,,无经验,,CC000136266J90000039000,Java开发工程师,校招
北京,本科,无经验,,CC000134122J90000059000,开发工程师(JAVA开发)对外业务拓展中心-北京,校招
北京,本科,1-3年,"五险一金,绩效奖金,加班补助,交通补助,带薪年假",CZ812880240J00084686515,java开发工程师,7K-14K
北京,本科,5-10年,"五险一金,绩效奖金,餐补,带薪年假,弹性工作",CC453566715J90252551000,高级Java开发工程师J11429,18K-30K
北京-海淀区,大专,不限,"五险一金,补充医疗保险,绩效奖金,定期体检,员工旅游",CC562114535J90250016000,java初级开发工程师（北京）,6K-10K
北京-朝阳区,本科,3-5年,,CC557995082J00137854206,JAVA资深/高级研发工程师【20k-30k】,20K-30K
北京-朝阳区,本科,5-10年,"五险一金,带薪年假,节日福利,周末双休",CC318592437J00089191712,高级java工程师,25K-50K
北京,本科,3-5年,"五险一金,节日福利,周末双休",CC713030380J00103870411,JAVA研发工程师（教务）,15K-30K
北京,本科,3-5年,,CC218489281J00157345901,Java开发工程师,15K-30K
北京,本科,1-3年,"五险一金,周末双休,定期体检,年终分红",CZ120532010J00111875013,java开发工程师,10K-15K
北京,本科,无经验,,CC000127792J90000001000,Java开发工程师,校招
北京,本科,无经验,,CC000123080J90000019000,Java开发实习生（北京）,校招
北京,,无经验,,CC000118373J90000067000,JAVA研发工程师-算法推荐组,校招
北京-海淀区,大专,3-5年,"五险一金,绩效奖金,带薪年假,弹性工作,补充医疗保险",CC562114535J90250020000,java研发工程师（北京）,15K-25K
北京-朝阳区,大专,不限,"交通补助,餐补,通讯补助,带薪年假,定期体检",CC638725724J00111200310,java应届毕业生（实习生）,2K-4K
北京,本科,1-3年,"大牛带队,工作灵活,五险一金,带薪年假,绩效奖金",CC137954942J00101292515,java开发工程师,20K-30K
北京,本科,5-10年,"五险一金,绩效奖金,通讯补助,带薪年假,补充医疗保险",CC155395716J00055645614,高级JAVA高级开发工程师（支付）,25K-35K
北京,本科,1-3年,"五险一金,加班补助,全勤奖,餐补,带薪年假",CC131367997J90251658000,JAVA讲师,15K-20K
